date,product_id,origin_country,tariff_rate
27-05-2025,P0416,China,19
03-06-2025,P0416,China,18
10-06-2025,P0416,China,18
17-06-2025,P0416,China,20
24-06-2025,P0416,China,22
20-05-2025,P0417,China,7
27-05-2025,P0417,China,7
03-06-2025,P0417,China,5
10-06-2025,P0417,China,7
17-06-2025,P0417,China,3
24-06-2025,P0417,China,5
20-05-2025,P0418,Vietnam,16
27-05-2025,P0418,Vietnam,14
03-06-2025,P0418,Vietnam,16
10-06-2025,P0418,Vietnam,16
17-06-2025,P0418,Vietnam,13
24-06-2025,P0418,Vietnam,16
20-05-2025,P0419,India,17
27-05-2025,P0419,India,15
03-06-2025,P0419,India,16
10-06-2025,P0419,India,15
17-06-2025,P0419,India,17
24-06-2025,P0419,India,13
20-05-2025,P0420,Mexico,9
27-05-2025,P0420,Mexico,9
03-06-2025,P0420,Mexico,9
10-06-2025,P0420,Mexico,12
17-06-2025,P0420,Mexico,9
24-06-2025,P0420,Mexico,10
20-05-2025,P0421,Vietnam,8
27-05-2025,P0421,Vietnam,9
03-06-2025,P0421,Vietnam,12
10-06-2025,P0421,Vietnam,8
17-06-2025,P0421,Vietnam,11
24-06-2025,P0421,Vietnam,9
20-05-2025,P0422,Malaysia,19
27-05-2025,P0422,Malaysia,22
03-06-2025,P0422,Malaysia,22
10-06-2025,P0422,Malaysia,22
17-06-2025,P0422,Malaysia,22
24-06-2025,P0422,Malaysia,21
20-05-2025,P0423,USA,7
27-05-2025,P0423,USA,5
03-06-2025,P0423,USA,3
10-06-2025,P0423,USA,6
17-06-2025,P0423,USA,6
24-06-2025,P0423,USA,6
20-05-2025,P0424,India,5
27-05-2025,P0424,India,6
03-06-2025,P0424,India,3
10-06-2025,P0424,India,7
17-06-2025,P0424,India,3
24-06-2025,P0424,India,4
20-05-2025,P0425,USA,8
27-05-2025,P0425,USA,10
03-06-2025,P0425,USA,9
10-06-2025,P0425,USA,12
17-06-2025,P0425,USA,11
24-06-2025,P0425,USA,8
20-05-2025,P0426,India,6
27-05-2025,P0426,India,7
03-06-2025,P0426,India,5
10-06-2025,P0426,India,3
17-06-2025,P0426,India,7
24-06-2025,P0426,India,6
20-05-2025,P0427,USA,14
27-05-2025,P0427,USA,14
03-06-2025,P0427,USA,15
10-06-2025,P0427,USA,17
17-06-2025,P0427,USA,14
24-06-2025,P0427,USA,16
20-05-2025,P0428,USA,11
27-05-2025,P0428,USA,12
03-06-2025,P0428,USA,12
10-06-2025,P0428,USA,11
17-06-2025,P0428,USA,12
24-06-2025,P0428,USA,11
20-05-2025,P0429,India,17
27-05-2025,P0429,India,14
03-06-2025,P0429,India,13
10-06-2025,P0429,India,14
17-06-2025,P0429,India,17
24-06-2025,P0429,India,17
20-05-2025,P0430,USA,4
27-05-2025,P0430,USA,7
03-06-2025,P0430,USA,3
10-06-2025,P0430,USA,6
17-06-2025,P0430,USA,6
24-06-2025,P0430,USA,5
20-05-2025,P0431,Vietnam,17
27-05-2025,P0431,Vietnam,16
03-06-2025,P0431,Vietnam,15
10-06-2025,P0431,Vietnam,16
17-06-2025,P0431,Vietnam,17
24-06-2025,P0431,Vietnam,15
20-05-2025,P0432,Mexico,4
27-05-2025,P0432,Mexico,6
03-06-2025,P0432,Mexico,6
10-06-2025,P0432,Mexico,3
17-06-2025,P0432,Mexico,5
24-06-2025,P0432,Mexico,6
20-05-2025,P0433,India,22
27-05-2025,P0433,India,20
03-06-2025,P0433,India,22
10-06-2025,P0433,India,19
17-06-2025,P0433,India,21
24-06-2025,P0433,India,22
20-05-2025,P0434,Vietnam,22
27-05-2025,P0434,Vietnam,21
03-06-2025,P0434,Vietnam,19
10-06-2025,P0434,Vietnam,20
17-06-2025,P0434,Vietnam,20
24-06-2025,P0434,Vietnam,22
20-05-2025,P0435,Pakistan,6
27-05-2025,P0435,Pakistan,6
03-06-2025,P0435,Pakistan,6
10-06-2025,P0435,Pakistan,5
17-06-2025,P0435,Pakistan,6
24-06-2025,P0435,Pakistan,4
20-05-2025,P0436,USA,15
27-05-2025,P0436,USA,16
03-06-2025,P0436,USA,13
10-06-2025,P0436,USA,15
17-06-2025,P0436,USA,15
24-06-2025,P0436,USA,13
20-05-2025,P0437,Vietnam,22
27-05-2025,P0437,Vietnam,18
03-06-2025,P0437,Vietnam,22
10-06-2025,P0437,Vietnam,20
17-06-2025,P0437,Vietnam,18
24-06-2025,P0437,Vietnam,21
20-05-2025,P0438,USA,12
27-05-2025,P0438,USA,9
03-06-2025,P0438,USA,8
10-06-2025,P0438,USA,9
17-06-2025,P0438,USA,8
24-06-2025,P0438,USA,11
20-05-2025,P0439,USA,13
27-05-2025,P0439,USA,13
03-06-2025,P0439,USA,16
10-06-2025,P0439,USA,14
17-06-2025,P0439,USA,14
24-06-2025,P0439,USA,14
20-05-2025,P0440,USA,11
27-05-2025,P0440,USA,10
03-06-2025,P0440,USA,11
10-06-2025,P0440,USA,9
17-06-2025,P0440,USA,9
24-06-2025,P0440,USA,8
20-05-2025,P0441,Vietnam,14
27-05-2025,P0441,Vietnam,14
03-06-2025,P0441,Vietnam,14
10-06-2025,P0441,Vietnam,17
17-06-2025,P0441,Vietnam,16
24-06-2025,P0441,Vietnam,13
20-05-2025,P0442,Bangladesh,8
27-05-2025,P0442,Bangladesh,8
03-06-2025,P0442,Bangladesh,11
10-06-2025,P0442,Bangladesh,12
17-06-2025,P0442,Bangladesh,8
24-06-2025,P0442,Bangladesh,9
20-05-2025,P0443,India,9
27-05-2025,P0443,India,8
03-06-2025,P0443,India,10
10-06-2025,P0443,India,12
17-06-2025,P0443,India,12
24-06-2025,P0443,India,11
20-05-2025,P0444,South Korea,12
27-05-2025,P0444,South Korea,9
03-06-2025,P0444,South Korea,11
10-06-2025,P0444,South Korea,9
17-06-2025,P0444,South Korea,10
24-06-2025,P0444,South Korea,11
20-05-2025,P0445,China,10
27-05-2025,P0445,China,10
03-06-2025,P0445,China,11
10-06-2025,P0445,China,9
17-06-2025,P0445,China,10
24-06-2025,P0445,China,8
20-05-2025,P0446,South Korea,3
27-05-2025,P0446,South Korea,5
03-06-2025,P0446,South Korea,5
10-06-2025,P0446,South Korea,7
17-06-2025,P0446,South Korea,6
24-06-2025,P0446,South Korea,3
20-05-2025,P0447,India,9
27-05-2025,P0447,India,8
03-06-2025,P0447,India,11
10-06-2025,P0447,India,9
17-06-2025,P0447,India,8
24-06-2025,P0447,India,10
20-05-2025,P0448,Vietnam,11
27-05-2025,P0448,Vietnam,11
03-06-2025,P0448,Vietnam,12
10-06-2025,P0448,Vietnam,9
17-06-2025,P0448,Vietnam,11
24-06-2025,P0448,Vietnam,8
20-05-2025,P0449,India,3
27-05-2025,P0449,India,3
03-06-2025,P0449,India,4
10-06-2025,P0449,India,7
17-06-2025,P0449,India,6
24-06-2025,P0449,India,7
20-05-2025,P0450,USA,11
27-05-2025,P0450,USA,10
03-06-2025,P0450,USA,10
10-06-2025,P0450,USA,12
17-06-2025,P0450,USA,11
24-06-2025,P0450,USA,11
20-05-2025,P0451,Mexico,4
27-05-2025,P0451,Mexico,6
03-06-2025,P0451,Mexico,6
10-06-2025,P0451,Mexico,5
17-06-2025,P0451,Mexico,6
24-06-2025,P0451,Mexico,7
20-05-2025,P0452,China,19
27-05-2025,P0452,China,21
03-06-2025,P0452,China,19
10-06-2025,P0452,China,21
17-06-2025,P0452,China,20
24-06-2025,P0452,China,18
20-05-2025,P0453,India,20
27-05-2025,P0453,India,18
03-06-2025,P0453,India,18
10-06-2025,P0453,India,22
17-06-2025,P0453,India,19
24-06-2025,P0453,India,22
20-05-2025,P0454,Malaysia,8
27-05-2025,P0454,Malaysia,10
03-06-2025,P0454,Malaysia,8
10-06-2025,P0454,Malaysia,8
17-06-2025,P0454,Malaysia,9
24-06-2025,P0454,Malaysia,10
20-05-2025,P0455,Pakistan,12
27-05-2025,P0455,Pakistan,12
03-06-2025,P0455,Pakistan,10
10-06-2025,P0455,Pakistan,11
17-06-2025,P0455,Pakistan,10
24-06-2025,P0455,Pakistan,10
20-05-2025,P0456,Mexico,5
27-05-2025,P0456,Mexico,5
03-06-2025,P0456,Mexico,4
10-06-2025,P0456,Mexico,7
17-06-2025,P0456,Mexico,5
24-06-2025,P0456,Mexico,6
20-05-2025,P0457,Germany,14
27-05-2025,P0457,Germany,14
03-06-2025,P0457,Germany,14
10-06-2025,P0457,Germany,15
17-06-2025,P0457,Germany,17
24-06-2025,P0457,Germany,17
20-05-2025,P0458,South Korea,12
27-05-2025,P0458,South Korea,8
03-06-2025,P0458,South Korea,8
10-06-2025,P0458,South Korea,12
17-06-2025,P0458,South Korea,10
24-06-2025,P0458,South Korea,10
20-05-2025,P0459,Brazil,14
27-05-2025,P0459,Brazil,16
03-06-2025,P0459,Brazil,15
10-06-2025,P0459,Brazil,13
17-06-2025,P0459,Brazil,15
24-06-2025,P0459,Brazil,16
20-05-2025,P0460,USA,15
27-05-2025,P0460,USA,16
03-06-2025,P0460,USA,15
10-06-2025,P0460,USA,13
17-06-2025,P0460,USA,14
24-06-2025,P0460,USA,15
20-05-2025,P0461,India,18
27-05-2025,P0461,India,22
03-06-2025,P0461,India,19
10-06-2025,P0461,India,22
17-06-2025,P0461,India,20
24-06-2025,P0461,India,20
20-05-2025,P0462,China,3
27-05-2025,P0462,China,7
03-06-2025,P0462,China,5
10-06-2025,P0462,China,6
17-06-2025,P0462,China,4
24-06-2025,P0462,China,5
20-05-2025,P0463,China,20
27-05-2025,P0463,China,18
03-06-2025,P0463,China,22
10-06-2025,P0463,China,20
17-06-2025,P0463,China,19
24-06-2025,P0463,China,18
20-05-2025,P0464,China,13
27-05-2025,P0464,China,14
03-06-2025,P0464,China,17
10-06-2025,P0464,China,17
17-06-2025,P0464,China,15
24-06-2025,P0464,China,13
20-05-2025,P0465,Malaysia,5
27-05-2025,P0465,Malaysia,3
03-06-2025,P0465,Malaysia,3
10-06-2025,P0465,Malaysia,5
17-06-2025,P0465,Malaysia,6
24-06-2025,P0465,Malaysia,6
20-05-2025,P0466,USA,8
27-05-2025,P0466,USA,9
03-06-2025,P0466,USA,8
10-06-2025,P0466,USA,9
17-06-2025,P0466,USA,8
24-06-2025,P0466,USA,8
20-05-2025,P0467,USA,16
27-05-2025,P0467,USA,17
03-06-2025,P0467,USA,16
10-06-2025,P0467,USA,14
17-06-2025,P0467,USA,15
24-06-2025,P0467,USA,17
20-05-2025,P0468,USA,15
27-05-2025,P0468,USA,13
03-06-2025,P0468,USA,16
10-06-2025,P0468,USA,13
17-06-2025,P0468,USA,14
24-06-2025,P0468,USA,16
20-05-2025,P0469,China,5
27-05-2025,P0469,China,7
03-06-2025,P0469,China,3
10-06-2025,P0469,China,5
17-06-2025,P0469,China,6
24-06-2025,P0469,China,6
20-05-2025,P0470,India,11
27-05-2025,P0470,India,10
03-06-2025,P0470,India,9
10-06-2025,P0470,India,12
17-06-2025,P0470,India,12
24-06-2025,P0470,India,10
20-05-2025,P0471,China,21
27-05-2025,P0471,China,22
03-06-2025,P0471,China,22
10-06-2025,P0471,China,22
17-06-2025,P0471,China,21
24-06-2025,P0471,China,18
20-05-2025,P0472,Pakistan,15
27-05-2025,P0472,Pakistan,14
03-06-2025,P0472,Pakistan,13
10-06-2025,P0472,Pakistan,15
17-06-2025,P0472,Pakistan,17
24-06-2025,P0472,Pakistan,15
20-05-2025,P0473,South Korea,7
27-05-2025,P0473,South Korea,6
03-06-2025,P0473,South Korea,7
10-06-2025,P0473,South Korea,5
17-06-2025,P0473,South Korea,6
24-06-2025,P0473,South Korea,6
20-05-2025,P0474,Mexico,20
27-05-2025,P0474,Mexico,18
03-06-2025,P0474,Mexico,21
10-06-2025,P0474,Mexico,19
17-06-2025,P0474,Mexico,20
24-06-2025,P0474,Mexico,22
20-05-2025,P0475,South Korea,5
27-05-2025,P0475,South Korea,4
03-06-2025,P0475,South Korea,7
10-06-2025,P0475,South Korea,3
17-06-2025,P0475,South Korea,5
24-06-2025,P0475,South Korea,3
20-05-2025,P0476,South Korea,14
27-05-2025,P0476,South Korea,16
03-06-2025,P0476,South Korea,15
10-06-2025,P0476,South Korea,15
17-06-2025,P0476,South Korea,13
24-06-2025,P0476,South Korea,17
20-05-2025,P0477,Germany,20
27-05-2025,P0477,Germany,19
03-06-2025,P0477,Germany,18
10-06-2025,P0477,Germany,21
17-06-2025,P0477,Germany,20
24-06-2025,P0477,Germany,21
20-05-2025,P0478,Germany,7
27-05-2025,P0478,Germany,5
03-06-2025,P0478,Germany,3
10-06-2025,P0478,Germany,7
17-06-2025,P0478,Germany,4
24-06-2025,P0478,Germany,5
20-05-2025,P0479,Vietnam,18
27-05-2025,P0479,Vietnam,19
03-06-2025,P0479,Vietnam,21
10-06-2025,P0479,Vietnam,22
17-06-2025,P0479,Vietnam,20
24-06-2025,P0479,Vietnam,18
20-05-2025,P0480,USA,8
27-05-2025,P0480,USA,8
03-06-2025,P0480,USA,11
10-06-2025,P0480,USA,10
17-06-2025,P0480,USA,8
24-06-2025,P0480,USA,11
20-05-2025,P0481,Mexico,16
27-05-2025,P0481,Mexico,13
03-06-2025,P0481,Mexico,15
10-06-2025,P0481,Mexico,13
17-06-2025,P0481,Mexico,16
24-06-2025,P0481,Mexico,14
20-05-2025,P0482,Germany,13
27-05-2025,P0482,Germany,14
03-06-2025,P0482,Germany,15
10-06-2025,P0482,Germany,14
17-06-2025,P0482,Germany,14
24-06-2025,P0482,Germany,14
20-05-2025,P0483,India,12
27-05-2025,P0483,India,12
03-06-2025,P0483,India,8
10-06-2025,P0483,India,12
17-06-2025,P0483,India,10
24-06-2025,P0483,India,12
20-05-2025,P0484,Argentina,13
27-05-2025,P0484,Argentina,16
03-06-2025,P0484,Argentina,16
10-06-2025,P0484,Argentina,14
17-06-2025,P0484,Argentina,13
24-06-2025,P0484,Argentina,17
20-05-2025,P0485,China,20
27-05-2025,P0485,China,20
03-06-2025,P0485,China,22
10-06-2025,P0485,China,21
17-06-2025,P0485,China,20
24-06-2025,P0485,China,19
20-05-2025,P0486,China,18
27-05-2025,P0486,China,21
03-06-2025,P0486,China,22
10-06-2025,P0486,China,19
17-06-2025,P0486,China,22
24-06-2025,P0486,China,21
20-05-2025,P0487,USA,11
27-05-2025,P0487,USA,12
03-06-2025,P0487,USA,11
10-06-2025,P0487,USA,12
17-06-2025,P0487,USA,10
24-06-2025,P0487,USA,9
20-05-2025,P0488,France,9
27-05-2025,P0488,France,9
03-06-2025,P0488,France,9
10-06-2025,P0488,France,10
17-06-2025,P0488,France,10
24-06-2025,P0488,France,8
20-05-2025,P0489,Mexico,13
27-05-2025,P0489,Mexico,13
03-06-2025,P0489,Mexico,13
10-06-2025,P0489,Mexico,17
17-06-2025,P0489,Mexico,16
24-06-2025,P0489,Mexico,15
20-05-2025,P0490,France,6
27-05-2025,P0490,France,6
03-06-2025,P0490,France,3
10-06-2025,P0490,France,5
17-06-2025,P0490,France,5
24-06-2025,P0490,France,5
20-05-2025,P0491,Vietnam,16
27-05-2025,P0491,Vietnam,15
03-06-2025,P0491,Vietnam,15
10-06-2025,P0491,Vietnam,13
17-06-2025,P0491,Vietnam,13
24-06-2025,P0491,Vietnam,17
20-05-2025,P0492,Germany,20
27-05-2025,P0492,Germany,18
03-06-2025,P0492,Germany,18
10-06-2025,P0492,Germany,19
17-06-2025,P0492,Germany,19
24-06-2025,P0492,Germany,22
20-05-2025,P0493,Vietnam,21
27-05-2025,P0493,Vietnam,19
03-06-2025,P0493,Vietnam,21
10-06-2025,P0493,Vietnam,22
17-06-2025,P0493,Vietnam,21
24-06-2025,P0493,Vietnam,21
20-05-2025,P0494,Germany,7
27-05-2025,P0494,Germany,6
03-06-2025,P0494,Germany,5
10-06-2025,P0494,Germany,5
17-06-2025,P0494,Germany,3
24-06-2025,P0494,Germany,4
20-05-2025,P0495,USA,21
27-05-2025,P0495,USA,19
03-06-2025,P0495,USA,18
10-06-2025,P0495,USA,22
17-06-2025,P0495,USA,20
24-06-2025,P0495,USA,21
20-05-2025,P0496,Germany,11
27-05-2025,P0496,Germany,10
03-06-2025,P0496,Germany,12
10-06-2025,P0496,Germany,12
17-06-2025,P0496,Germany,11
24-06-2025,P0496,Germany,8
20-05-2025,P0497,India,15
27-05-2025,P0497,India,17
03-06-2025,P0497,India,14
10-06-2025,P0497,India,15
17-06-2025,P0497,India,17
24-06-2025,P0497,India,16
20-05-2025,P0498,Mexico,18
27-05-2025,P0498,Mexico,19
03-06-2025,P0498,Mexico,18
10-06-2025,P0498,Mexico,20
17-06-2025,P0498,Mexico,21
24-06-2025,P0498,Mexico,19
20-05-2025,P0499,China,16
27-05-2025,P0499,China,14
03-06-2025,P0499,China,15
10-06-2025,P0499,China,13
17-06-2025,P0499,China,13
24-06-2025,P0499,China,16
20-05-2025,P0500,Vietnam,15
27-05-2025,P0500,Vietnam,13
03-06-2025,P0500,Vietnam,15
10-06-2025,P0500,Vietnam,15
17-06-2025,P0500,Vietnam,13
24-06-2025,P0500,Vietnam,17
20-05-2025,P0501,India,17
27-05-2025,P0501,India,13
03-06-2025,P0501,India,17
10-06-2025,P0501,India,16
17-06-2025,P0501,India,13
24-06-2025,P0501,India,17
20-05-2025,P0502,Bangladesh,17
27-05-2025,P0502,Bangladesh,13
03-06-2025,P0502,Bangladesh,13
10-06-2025,P0502,Bangladesh,13
17-06-2025,P0502,Bangladesh,15
24-06-2025,P0502,Bangladesh,13
20-05-2025,P0503,China,13
27-05-2025,P0503,China,15
03-06-2025,P0503,China,14
10-06-2025,P0503,China,14
17-06-2025,P0503,China,16
24-06-2025,P0503,China,13
20-05-2025,P0504,South Korea,22
27-05-2025,P0504,South Korea,20
03-06-2025,P0504,South Korea,19
10-06-2025,P0504,South Korea,21
17-06-2025,P0504,South Korea,20
24-06-2025,P0504,South Korea,22
20-05-2025,P0505,Vietnam,13
27-05-2025,P0505,Vietnam,15
03-06-2025,P0505,Vietnam,14
10-06-2025,P0505,Vietnam,17
17-06-2025,P0505,Vietnam,17
24-06-2025,P0505,Vietnam,15
20-05-2025,P0506,China,16
27-05-2025,P0506,China,15
03-06-2025,P0506,China,13
10-06-2025,P0506,China,16
17-06-2025,P0506,China,17
24-06-2025,P0506,China,14
20-05-2025,P0507,South Korea,12
27-05-2025,P0507,South Korea,12
03-06-2025,P0507,South Korea,11
10-06-2025,P0507,South Korea,9
17-06-2025,P0507,South Korea,9
24-06-2025,P0507,South Korea,12
20-05-2025,P0508,USA,17
27-05-2025,P0508,USA,14
03-06-2025,P0508,USA,15
10-06-2025,P0508,USA,15
17-06-2025,P0508,USA,14
24-06-2025,P0508,USA,13
20-05-2025,P0509,Malaysia,4
27-05-2025,P0509,Malaysia,7
03-06-2025,P0509,Malaysia,6
10-06-2025,P0509,Malaysia,6
17-06-2025,P0509,Malaysia,6
24-06-2025,P0509,Malaysia,3
20-05-2025,P0510,USA,17
27-05-2025,P0510,USA,16
03-06-2025,P0510,USA,14
10-06-2025,P0510,USA,13
17-06-2025,P0510,USA,13
24-06-2025,P0510,USA,14
20-05-2025,P0511,Vietnam,5
27-05-2025,P0511,Vietnam,6
03-06-2025,P0511,Vietnam,7
10-06-2025,P0511,Vietnam,7
17-06-2025,P0511,Vietnam,4
24-06-2025,P0511,Vietnam,5
20-05-2025,P0512,India,10
27-05-2025,P0512,India,11
03-06-2025,P0512,India,9
10-06-2025,P0512,India,11
17-06-2025,P0512,India,12
24-06-2025,P0512,India,10
20-05-2025,P0513,Pakistan,3
27-05-2025,P0513,Pakistan,5
03-06-2025,P0513,Pakistan,4
10-06-2025,P0513,Pakistan,7
17-06-2025,P0513,Pakistan,6
24-06-2025,P0513,Pakistan,4
20-05-2025,P0514,USA,15
27-05-2025,P0514,USA,15
03-06-2025,P0514,USA,14
10-06-2025,P0514,USA,17
17-06-2025,P0514,USA,15
24-06-2025,P0514,USA,13
20-05-2025,P0515,China,11
27-05-2025,P0515,China,8
03-06-2025,P0515,China,10
10-06-2025,P0515,China,11
17-06-2025,P0515,China,9
24-06-2025,P0515,China,12
20-05-2025,P0516,Pakistan,14
27-05-2025,P0516,Pakistan,14
03-06-2025,P0516,Pakistan,17
10-06-2025,P0516,Pakistan,16
17-06-2025,P0516,Pakistan,13
24-06-2025,P0516,Pakistan,17
20-05-2025,P0517,USA,6
27-05-2025,P0517,USA,7
03-06-2025,P0517,USA,3
10-06-2025,P0517,USA,6
17-06-2025,P0517,USA,3
24-06-2025,P0517,USA,5
20-05-2025,P0518,South Korea,6
27-05-2025,P0518,South Korea,6
03-06-2025,P0518,South Korea,7
10-06-2025,P0518,South Korea,7
17-06-2025,P0518,South Korea,3
24-06-2025,P0518,South Korea,5
20-05-2025,P0519,Thailand,3
27-05-2025,P0519,Thailand,3
03-06-2025,P0519,Thailand,6
10-06-2025,P0519,Thailand,4
17-06-2025,P0519,Thailand,4
24-06-2025,P0519,Thailand,6
20-05-2025,P0520,Argentina,8
27-05-2025,P0520,Argentina,9
03-06-2025,P0520,Argentina,9
10-06-2025,P0520,Argentina,11
17-06-2025,P0520,Argentina,9
24-06-2025,P0520,Argentina,8
20-05-2025,P0521,Thailand,11
27-05-2025,P0521,Thailand,9
03-06-2025,P0521,Thailand,12
10-06-2025,P0521,Thailand,11
17-06-2025,P0521,Thailand,10
24-06-2025,P0521,Thailand,11
20-05-2025,P0522,USA,7
27-05-2025,P0522,USA,7
03-06-2025,P0522,USA,6
10-06-2025,P0522,USA,3
17-06-2025,P0522,USA,4
24-06-2025,P0522,USA,6
20-05-2025,P0523,South Korea,15
27-05-2025,P0523,South Korea,17
03-06-2025,P0523,South Korea,13
10-06-2025,P0523,South Korea,14
17-06-2025,P0523,South Korea,14
24-06-2025,P0523,South Korea,14
20-05-2025,P0524,USA,15
27-05-2025,P0524,USA,16
03-06-2025,P0524,USA,14
10-06-2025,P0524,USA,15
17-06-2025,P0524,USA,17
24-06-2025,P0524,USA,14
20-05-2025,P0525,China,13
27-05-2025,P0525,China,13
03-06-2025,P0525,China,13
10-06-2025,P0525,China,13
17-06-2025,P0525,China,15
24-06-2025,P0525,China,14
20-05-2025,P0526,South Korea,12
27-05-2025,P0526,South Korea,12
03-06-2025,P0526,South Korea,11
10-06-2025,P0526,South Korea,9
17-06-2025,P0526,South Korea,12
24-06-2025,P0526,South Korea,11
20-05-2025,P0527,Mexico,18
27-05-2025,P0527,Mexico,21
03-06-2025,P0527,Mexico,21
10-06-2025,P0527,Mexico,20
17-06-2025,P0527,Mexico,21
24-06-2025,P0527,Mexico,18
20-05-2025,P0528,Vietnam,4
27-05-2025,P0528,Vietnam,4
03-06-2025,P0528,Vietnam,6
10-06-2025,P0528,Vietnam,4
17-06-2025,P0528,Vietnam,5
24-06-2025,P0528,Vietnam,3
20-05-2025,P0529,USA,6
27-05-2025,P0529,USA,3
03-06-2025,P0529,USA,4
10-06-2025,P0529,USA,4
17-06-2025,P0529,USA,6
24-06-2025,P0529,USA,3
20-05-2025,P0530,India,9
27-05-2025,P0530,India,10
03-06-2025,P0530,India,12
10-06-2025,P0530,India,9
17-06-2025,P0530,India,9
24-06-2025,P0530,India,8
20-05-2025,P0531,Argentina,8
27-05-2025,P0531,Argentina,10
03-06-2025,P0531,Argentina,11
10-06-2025,P0531,Argentina,9
17-06-2025,P0531,Argentina,8
24-06-2025,P0531,Argentina,9
20-05-2025,P0532,USA,3
27-05-2025,P0532,USA,5
03-06-2025,P0532,USA,5
10-06-2025,P0532,USA,7
17-06-2025,P0532,USA,5
24-06-2025,P0532,USA,4
20-05-2025,P0533,USA,5
27-05-2025,P0533,USA,6
03-06-2025,P0533,USA,3
10-06-2025,P0533,USA,7
17-06-2025,P0533,USA,3
24-06-2025,P0533,USA,3
20-05-2025,P0534,China,16
27-05-2025,P0534,China,13
03-06-2025,P0534,China,17
10-06-2025,P0534,China,14
17-06-2025,P0534,China,14
24-06-2025,P0534,China,13
20-05-2025,P0535,USA,7
27-05-2025,P0535,USA,3
03-06-2025,P0535,USA,3
10-06-2025,P0535,USA,5
17-06-2025,P0535,USA,3
24-06-2025,P0535,USA,3
20-05-2025,P0536,Thailand,11
27-05-2025,P0536,Thailand,8
03-06-2025,P0536,Thailand,9
10-06-2025,P0536,Thailand,8
17-06-2025,P0536,Thailand,9
24-06-2025,P0536,Thailand,8
20-05-2025,P0537,USA,13
27-05-2025,P0537,USA,13
03-06-2025,P0537,USA,16
10-06-2025,P0537,USA,16
17-06-2025,P0537,USA,16
24-06-2025,P0537,USA,16
20-05-2025,P0538,Germany,22
27-05-2025,P0538,Germany,18
03-06-2025,P0538,Germany,18
10-06-2025,P0538,Germany,20
17-06-2025,P0538,Germany,19
24-06-2025,P0538,Germany,20
20-05-2025,P0539,Vietnam,21
27-05-2025,P0539,Vietnam,19
03-06-2025,P0539,Vietnam,20
10-06-2025,P0539,Vietnam,18
17-06-2025,P0539,Vietnam,19
24-06-2025,P0539,Vietnam,18
20-05-2025,P0540,China,18
27-05-2025,P0540,China,20
03-06-2025,P0540,China,21
10-06-2025,P0540,China,21
17-06-2025,P0540,China,20
24-06-2025,P0540,China,19
20-05-2025,P0541,South Korea,11
27-05-2025,P0541,South Korea,8
03-06-2025,P0541,South Korea,9
10-06-2025,P0541,South Korea,9
17-06-2025,P0541,South Korea,11
24-06-2025,P0541,South Korea,9
20-05-2025,P0542,China,22
27-05-2025,P0542,China,18
03-06-2025,P0542,China,18
10-06-2025,P0542,China,19
17-06-2025,P0542,China,22
24-06-2025,P0542,China,19
20-05-2025,P0543,Mexico,13
27-05-2025,P0543,Mexico,16
03-06-2025,P0543,Mexico,16
10-06-2025,P0543,Mexico,17
17-06-2025,P0543,Mexico,16
24-06-2025,P0543,Mexico,15
20-05-2025,P0544,China,17
27-05-2025,P0544,China,13
03-06-2025,P0544,China,17
10-06-2025,P0544,China,13
17-06-2025,P0544,China,13
24-06-2025,P0544,China,15
20-05-2025,P0545,Indonesia,15
27-05-2025,P0545,Indonesia,17
03-06-2025,P0545,Indonesia,17
10-06-2025,P0545,Indonesia,17
17-06-2025,P0545,Indonesia,15
24-06-2025,P0545,Indonesia,16
20-05-2025,P0546,China,3
27-05-2025,P0546,China,7
03-06-2025,P0546,China,5
10-06-2025,P0546,China,5
17-06-2025,P0546,China,3
24-06-2025,P0546,China,7
20-05-2025,P0547,India,15
27-05-2025,P0547,India,13
03-06-2025,P0547,India,16
10-06-2025,P0547,India,15
17-06-2025,P0547,India,14
24-06-2025,P0547,India,15
20-05-2025,P0548,South Korea,7
27-05-2025,P0548,South Korea,4
03-06-2025,P0548,South Korea,7
10-06-2025,P0548,South Korea,3
17-06-2025,P0548,South Korea,7
24-06-2025,P0548,South Korea,3
20-05-2025,P0549,India,5
27-05-2025,P0549,India,6
03-06-2025,P0549,India,4
10-06-2025,P0549,India,4
17-06-2025,P0549,India,3
24-06-2025,P0549,India,4
20-05-2025,P0550,Pakistan,3
27-05-2025,P0550,Pakistan,6
03-06-2025,P0550,Pakistan,3
10-06-2025,P0550,Pakistan,6
17-06-2025,P0550,Pakistan,4
24-06-2025,P0550,Pakistan,4
20-05-2025,P0551,Malaysia,9
27-05-2025,P0551,Malaysia,9
03-06-2025,P0551,Malaysia,12
10-06-2025,P0551,Malaysia,9
17-06-2025,P0551,Malaysia,11
24-06-2025,P0551,Malaysia,12
20-05-2025,P0552,India,19
27-05-2025,P0552,India,19
03-06-2025,P0552,India,21
10-06-2025,P0552,India,21
17-06-2025,P0552,India,19
24-06-2025,P0552,India,21
20-05-2025,P0553,China,22
27-05-2025,P0553,China,22
03-06-2025,P0553,China,20
10-06-2025,P0553,China,20
17-06-2025,P0553,China,22
24-06-2025,P0553,China,18
20-05-2025,P0554,USA,12
27-05-2025,P0554,USA,9
03-06-2025,P0554,USA,8
10-06-2025,P0554,USA,9
